ST_CASE,STATENAME,LATITUDE,LONGITUD,FATALS,V_CONFIGNAME,year,,,,
490012,Utah,37.03726944,-112.3670611,1,Not Applicable,2017,,,,
490012,Utah,37.03726944,-112.3670611,1,Not Applicable,2017,,,,
490013,Utah,37.67223611,-113.5485361,1,Not Applicable,2017,,,,
490014,Utah,40.78234722,-111.9141917,1,Not Applicable,2017,,,,
490015,Utah,41.74024722,-111.83205,1,Not Applicable,2017,,,,
490016,Utah,40.32475556,-109.6822306,1,Not Applicable,2017,,,,
490016,Utah,40.32475556,-109.6822306,1,Not Applicable,2017,,,,
490017,Utah,37.65380278,-112.0844306,1,Not Applicable,2017,,,,
490018,Utah,40.87016667,-111.8972056,1,Not Applicable,2017,,,,
490018,Utah,40.87016667,-111.8972056,1,Not Applicable,2017,,,,
490019,Utah,40.54255278,-111.4158222,4,Not Applicable,2017,,,,
490019,Utah,40.54255278,-111.4158222,4,Not Applicable,2017,,,,
490020,Utah,38.97186389,-110.101,3,Not Applicable,2017,,,,
490021,Utah,41.77760556,-111.8340389,1,Not Applicable,2017,,,,
490022,Utah,41.78710833,-111.8337694,2,Not Applicable,2017,,,,
490022,Utah,41.78710833,-111.8337694,2,Single-Unit Truck (3 or more axles),2017,,,,
490022,Utah,41.78710833,-111.8337694,2,Not Applicable,2017,,,,
490022,Utah,41.78710833,-111.8337694,2,Not Applicable,2017,,,,
490022,Utah,41.78710833,-111.8337694,2,Not Applicable,2017,,,,
490023,Utah,41.38543056,-112.0417778,1,Not Applicable,2017,,,,
490023,Utah,41.38543056,-112.0417778,1,Truck Tractor/Semi-Trailer,2017,,,,
490023,Utah,41.38543056,-112.0417778,1,Not Applicable,2017,,,,
490024,Utah,41.73575833,-111.8642333,1,Not Applicable,2017,,,,
490025,Utah,40.68920278,-111.9387611,1,Not Applicable,2017,,,,
490026,Utah,40.58503056,-111.8342556,1,Not Applicable,2017,,,,
490026,Utah,40.58503056,-111.8342556,1,Not Applicable,2017,,,,
490027,Utah,41.01235556,-111.3699694,1,Not Applicable,2017,,,,
490027,Utah,41.01235556,-111.3699694,1,Truck Tractor/Semi-Trailer,2017,,,,
490028,Utah,40.78621944,-111.8996639,2,Not Applicable,2017,,,,
490028,Utah,40.78621944,-111.8996639,2,Not Applicable,2017,,,,
490030,Utah,40.75309444,-111.6259,1,Truck Tractor/Semi-Trailer,2017,,,,
490030,Utah,40.75309444,-111.6259,1,Truck Tractor/Double,2017,,,,
490030,Utah,40.75309444,-111.6259,1,Not Applicable,2017,,,,
490031,Utah,40.29889722,-111.7256528,1,Not Applicable,2017,,,,
490031,Utah,40.29889722,-111.7256528,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2017,,,,
490032,Utah,40.68712222,-111.877025,1,Not Applicable,2017,,,,
490033,Utah,40.65306667,-111.9727222,1,Not Applicable,2017,,,,
490034,Utah,38.68215556,-109.4292611,1,Not Applicable,2017,,,,
490035,Utah,39.19343889,-111.690575,1,Not Applicable,2017,,,,
490036,Utah,41.23807222,-111.969875,1,Not Applicable,2017,,,,
490037,Utah,40.557425,-111.8722333,1,Not Applicable,2017,,,,
490037,Utah,40.557425,-111.8722333,1,Not Applicable,2017,,,,
490038,Utah,39.04339167,-112.293625,1,Not Applicable,2017,,,,
490039,Utah,40.55128056,-111.8962917,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2017,,,,
490039,Utah,40.55128056,-111.8962917,1,Not Applicable,2017,,,,
490039,Utah,40.55128056,-111.8962917,1,"Truck More Than 10,000 lbs, Cannot Classify",2017,,,,
490039,Utah,40.55128056,-111.8962917,1,Not Applicable,2017,,,,
490040,Utah,38.09232778,-112.950975,1,Not Applicable,2017,,,,
490041,Utah,40.58404167,-111.8907972,1,Not Applicable,2017,,,,
490042,Utah,39.24558056,-110.9883278,1,Not Applicable,2017,,,,
490042,Utah,39.24558056,-110.9883278,1,Not Applicable,2017,,,,
490043,Utah,40.68268333,-111.9359194,1,Not Applicable,2017,,,,
490044,Utah,40.66786667,-111.9389889,1,Not Applicable,2017,,,,
490044,Utah,40.66786667,-111.9389889,1,Not Applicable,2017,,,,
490045,Utah,40.02307778,-111.4992111,1,Not Applicable,2017,,,,
490046,Utah,40.74331944,-111.9896583,1,Not Applicable,2017,,,,
490046,Utah,40.74331944,-111.9896583,1,Truck Tractor/Semi-Trailer,2017,,,,
490046,Utah,40.74331944,-111.9896583,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2017,,,,
490047,Utah,40.09501667,-111.6930611,1,Not Applicable,2017,,,,
490047,Utah,40.09501667,-111.6930611,1,Not Applicable,2017,,,,
490047,Utah,40.09501667,-111.6930611,1,Not Applicable,2017,,,,
490048,Utah,40.38794722,-111.8428722,1,Not Applicable,2017,,,,
490049,Utah,40.72429167,-111.95805,1,Not Applicable,2017,,,,
490050,Utah,37.24759167,-113.6272917,1,Not Applicable,2017,,,,
490050,Utah,37.24759167,-113.6272917,1,Not Applicable,2017,,,,
490052,Utah,39.05075833,-109.2658111,2,Truck Tractor/Semi-Trailer,2017,,,,
490052,Utah,39.05075833,-109.2658111,2,Truck Tractor/Semi-Trailer,2017,,,,
490052,Utah,39.05075833,-109.2658111,2,Not Applicable,2017,,,,
490053,Utah,37.25281111,-113.6306583,1,Not Applicable,2017,,,,
490053,Utah,37.25281111,-113.6306583,1,Truck Tractor/Double,2017,,,,
490054,Utah,40.71762222,-111.9042944,1,Not Applicable,2017,,,,
490055,Utah,40.43939444,-111.4908944,1,Not Applicable,2017,,,,
490055,Utah,40.43939444,-111.4908944,1,Truck Tractor/Semi-Trailer,2017,,,,
490056,Utah,41.09208611,-112.0646611,1,Not Applicable,2017,,,,
490056,Utah,41.09208611,-112.0646611,1,Not Applicable,2017,,,,
490057,Utah,37.68977222,-113.0784278,1,Not Applicable,2017,,,,
490058,Utah,37.73285278,-113.7213444,1,Truck Tractor/Semi-Trailer,2017,,,,
490059,Utah,40.72899722,-111.9501611,1,Not Applicable,2017,,,,
490060,Utah,40.36333333,-111.9162639,1,Not Applicable,2017,,,,
490060,Utah,40.36333333,-111.9162639,1,Not Applicable,2017,,,,
490061,Utah,37.15614722,-113.6032194,3,Not Applicable,2017,,,,
490062,Utah,40.69661667,-112.0237778,1,Not Applicable,2017,,,,
490063,Utah,40.53875556,-112.0180444,1,Not Applicable,2017,,,,
490063,Utah,40.53875556,-112.0180444,1,Not Applicable,2017,,,,
490064,Utah,38.54425,-112.6086028,1,Not Applicable,2017,,,,
490064,Utah,38.54425,-112.6086028,1,Truck Tractor/Semi-Trailer,2017,,,,
490065,Utah,41.80525,-111.8333722,1,Not Applicable,2017,,,,
490065,Utah,41.80525,-111.8333722,1,Not Applicable,2017,,,,
490066,Utah,38.94626111,-110.3235639,1,Not Applicable,2017,,,,
490067,Utah,37.12029444,-113.6246444,1,Not Applicable,2017,,,,
490067,Utah,37.12029444,-113.6246444,1,Not Applicable,2017,,,,
490068,Utah,40.74731667,-111.9166861,1,Not Applicable,2017,,,,
490069,Utah,40.51276667,-111.8912694,1,Not Applicable,2017,,,,
490070,Utah,40.19436111,-110.9408028,1,Not Applicable,2017,,,,
490071,Utah,41.19077222,-112.0856639,1,Not Applicable,2017,,,,
490073,Utah,38.45846667,-109.4184528,2,Not Applicable,2017,,,,
490074,Utah,41.12342222,-112.0168667,1,Not Applicable,2017,,,,
490074,Utah,41.12342222,-112.0168667,1,Not Applicable,2017,,,,
490075,Utah,39.19634444,-111.692575,1,Not Applicable,2017,,,,
490075,Utah,39.19634444,-111.692575,1,Not Applicable,2017,,,,
490076,Utah,38.98799722,-112.3279056,1,Not Applicable,2017,,,,
490077,Utah,37.00425556,-110.1734028,1,Not Applicable,2017,,,,
490078,Utah,40.72059444,-111.8883472,1,Not Applicable,2017,,,,
490079,Utah,40.61616944,-111.8906222,1,Not Applicable,2017,,,,
490079,Utah,40.61616944,-111.8906222,1,Not Applicable,2017,,,,
490079,Utah,40.61616944,-111.8906222,1,Not Applicable,2017,,,,
490079,Utah,40.61616944,-111.8906222,1,Not Applicable,2017,,,,
490080,Utah,41.46224722,-112.0358389,1,Not Applicable,2017,,,,
490080,Utah,41.46224722,-112.0358389,1,Not Applicable,2017,,,,
490081,Utah,40.72916944,-113.3886306,1,Not Applicable,2017,,,,
490081,Utah,40.72916944,-113.3886306,1,"Truck More Than 10,000 lbs, Cannot Classify",2017,,,,
490081,Utah,40.72916944,-113.3886306,1,Truck Tractor/Semi-Trailer,2017,,,,
490082,Utah,41.84903333,-112.1722861,1,Truck Tractor/Double,2017,,,,975
490083,Utah,40.14489167,-111.578725,1,Not Applicable,2017,,,,89
490083,Utah,40.14489167,-111.578725,1,Not Applicable,2017,,,,9%
490084,Utah,40.65673056,-111.4574056,1,Truck Tractor/Double,2017,,,,
490084,Utah,40.65673056,-111.4574056,1,Not Applicable,2017,,,,
490085,Utah,38.93537222,-112.4014417,1,Not Applicable,2017,,,,
490086,Utah,40.4943,-111.0370556,1,Not Applicable,2017,,,,
490086,Utah,40.4943,-111.0370556,1,Not Applicable,2017,,,,
490087,Utah,40.362325,-111.7879389,1,Not Applicable,2017,,,,
490087,Utah,40.362325,-111.7879389,1,Not Applicable,2017,,,,
490087,Utah,40.362325,-111.7879389,1,Not Applicable,2017,,,,
490088,Utah,40.65304167,-111.9578111,1,Not Applicable,2017,,,,
490088,Utah,40.65304167,-111.9578111,1,Not Applicable,2017,,,,
490089,Utah,37.93576111,-109.3461611,1,Not Applicable,2017,,,,
490089,Utah,37.93576111,-109.3461611,1,Truck Tractor/Double,2017,,,,
490090,Utah,40.68460556,-111.9293139,1,Not Applicable,2017,,,,
490090,Utah,40.68460556,-111.9293139,1,Not Applicable,2017,,,,
490090,Utah,40.68460556,-111.9293139,1,Not Applicable,2017,,,,
490091,Utah,40.86761944,-111.9299889,1,Not Applicable,2017,,,,
490091,Utah,40.86761944,-111.9299889,1,Not Applicable,2017,,,,
490092,Utah,40.23380278,-111.7103556,1,Not Applicable,2017,,,,
490093,Utah,41.22970556,-112.002225,1,Not Applicable,2017,,,,
490093,Utah,41.22970556,-112.002225,1,Not Applicable,2017,,,,
490094,Utah,39.70641667,-111.8247306,1,Not Applicable,2017,,,,
490095,Utah,41.21668889,-111.9705611,1,Not Applicable,2017,,,,
490096,Utah,41.65885556,-112.1792222,3,Not Applicable,2017,,,,
490097,Utah,41.25426389,-111.9552722,1,Not Applicable,2017,,,,
490098,Utah,40.73348333,-111.91685,1,Not Applicable,2017,,,,
490098,Utah,40.73348333,-111.91685,1,Not Applicable,2017,,,,
490099,Utah,40.70004167,-111.8508722,1,Not Applicable,2017,,,,
490099,Utah,40.70004167,-111.8508722,1,Not Applicable,2017,,,,
490100,Utah,40.57588056,-112.0343639,1,Not Applicable,2017,,,,
490102,Utah,38.86548889,-111.9654889,1,Not Applicable,2017,,,,
490103,Utah,40.64031667,-111.8510028,1,Not Applicable,2017,,,,
490104,Utah,41.94683889,-111.8563583,1,Not Applicable,2017,,,,
490104,Utah,41.94683889,-111.8563583,1,Not Applicable,2017,,,,
490105,Utah,40.61583611,-112.3682417,1,Not Applicable,2017,,,,
490105,Utah,40.61583611,-112.3682417,1,Truck Tractor/Semi-Trailer,2017,,,,
490106,Utah,39.96882222,-112.25495,1,Not Applicable,2017,,,,
490106,Utah,39.96882222,-112.25495,1,Truck Tractor/Double,2017,,,,
490107,Utah,41.93499722,-111.4131778,1,Not Applicable,2017,,,,
490108,Utah,40.76490556,-111.903275,1,Not Applicable,2017,,,,
490109,Utah,40.41939444,-111.878225,1,Not Applicable,2017,,,,
490110,Utah,37.82478889,-109.3367361,1,Not Applicable,2017,,,,
490111,Utah,37.37604444,-113.0697306,1,Not Applicable,2017,,,,
490112,Utah,40.34803333,-111.7271306,1,Not Applicable,2017,,,,
490112,Utah,40.34803333,-111.7271306,1,Not Applicable,2017,,,,
490112,Utah,40.34803333,-111.7271306,1,Not Applicable,2017,,,,
490113,Utah,39.342475,-112.0804167,1,Not Applicable,2017,,,,
490114,Utah,41.202725,-112.1027306,1,Not Applicable,2017,,,,
490115,Utah,38.53763056,-109.5126722,1,Not Applicable,2017,,,,
490115,Utah,38.53763056,-109.5126722,1,Not Applicable,2017,,,,
490116,Utah,40.72538611,-111.8596833,1,Not Applicable,2017,,,,
490116,Utah,40.72538611,-111.8596833,1,Not Applicable,2017,,,,
490117,Utah,40.09180833,-111.6378306,1,Not Applicable,2017,,,,
490118,Utah,40.748375,-111.9390028,1,Not Applicable,2017,,,,
490118,Utah,40.748375,-111.9390028,1,Not Applicable,2017,,,,
490119,Utah,39.53384167,-110.8167861,1,Not Applicable,2017,,,,
490119,Utah,39.53384167,-110.8167861,1,Truck Tractor/Semi-Trailer,2017,,,,
490120,Utah,40.32883611,-111.6371528,1,Not Applicable,2017,,,,
490120,Utah,40.32883611,-111.6371528,1,Not Applicable,2017,,,,
490121,Utah,41.13826667,-111.8305167,1,Not Applicable,2017,,,,
490122,Utah,39.70483611,-111.8360806,1,Not Applicable,2017,,,,
490123,Utah,39.36919167,-112.5666167,1,Not Applicable,2017,,,,
490124,Utah,38.9234,-109.9189722,1,Not Applicable,2017,,,,
490125,Utah,40.29783889,-110.2366778,2,Not Applicable,2017,,,,
490125,Utah,40.29783889,-110.2366778,2,Not Applicable,2017,,,,
490126,Utah,40.61511944,-111.8906694,1,Not Applicable,2017,,,,
490126,Utah,40.61511944,-111.8906694,1,Not Applicable,2017,,,,
490126,Utah,40.61511944,-111.8906694,1,Not Applicable,2017,,,,
490127,Utah,39.57461667,-110.8160389,1,Not Applicable,2017,,,,
490127,Utah,39.57461667,-110.8160389,1,Truck Tractor/Double,2017,,,,
490127,Utah,39.57461667,-110.8160389,1,Not Applicable,2017,,,,
490128,Utah,37.00955,-113.5095667,1,Not Applicable,2017,,,,
490129,Utah,40.7584,-111.8566111,2,Not Applicable,2017,,,,
490129,Utah,40.7584,-111.8566111,2,Not Applicable,2017,,,,
490129,Utah,40.7584,-111.8566111,2,Not Applicable,2017,,,,
490129,Utah,40.7584,-111.8566111,2,Not Applicable,2017,,,,
490129,Utah,40.7584,-111.8566111,2,Not Applicable,2017,,,,
490130,Utah,40.36124722,-111.9787861,1,Not Applicable,2017,,,,
490131,Utah,40.82138056,-109.4645139,1,Not Applicable,2017,,,,
490131,Utah,40.82138056,-109.4645139,1,"Bus (seats for more than 15 occupants, including driver)",2017,,,,
490132,Utah,40.31375556,-111.7211528,1,Not Applicable,2017,,,,
490133,Utah,40.66739167,-112.2846611,1,Not Applicable,2017,,,,
490133,Utah,40.66739167,-112.2846611,1,Not Applicable,2017,,,,
490134,Utah,40.86161944,-111.8963278,1,Not Applicable,2017,,,,
490134,Utah,40.86161944,-111.8963278,1,Not Applicable,2017,,,,
490135,Utah,41.71685,-112.0928028,1,Not Applicable,2017,,,,
490135,Utah,41.71685,-112.0928028,1,Not Applicable,2017,,,,
490136,Utah,40.35761389,-109.3384306,3,Not Applicable,2017,,,,
490137,Utah,41.97950833,-111.6007722,1,Not Applicable,2017,,,,
490138,Utah,41.91981944,-111.8144056,1,Not Applicable,2017,,,,
490139,Utah,37.00525833,-110.17495,1,Not Applicable,2017,,,,
490140,Utah,40.75628889,-111.9041333,1,Not Applicable,2017,,,,
490141,Utah,39.28241944,-112.4612111,1,Truck Tractor/Semi-Trailer,2017,,,,
490142,Utah,37.23679722,-109.2258333,1,Not Applicable,2017,,,,
490143,Utah,41.08798611,-111.9734611,1,Not Applicable,2017,,,,
490143,Utah,41.08798611,-111.9734611,1,Not Applicable,2017,,,,
490143,Utah,41.08798611,-111.9734611,1,Not Applicable,2017,,,,
490144,Utah,40.72524722,-111.9862583,1,Truck Tractor/Semi-Trailer,2017,,,,
490144,Utah,40.72524722,-111.9862583,1,Not Applicable,2017,,,,
490145,Utah,40.91462778,-109.6782,2,Not Applicable,2017,,,,
490146,Utah,41.91787222,-111.2291861,1,Not Applicable,2017,,,,
490146,Utah,41.91787222,-111.2291861,1,Not Applicable,2017,,,,
490147,Utah,40.85845556,-111.8988667,1,Not Applicable,2017,,,,
490148,Utah,41.2552,-111.8642972,1,Not Applicable,2017,,,,
490150,Utah,40.57311667,-111.7985722,1,Not Applicable,2017,,,,
490150,Utah,40.57311667,-111.7985722,1,Not Applicable,2017,,,,
490151,Utah,40.696575,-112.005725,1,Not Applicable,2017,,,,
490151,Utah,40.696575,-112.005725,1,Not Applicable,2017,,,,
490152,Utah,40.86141944,-111.8993528,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2017,,,,
490152,Utah,40.86141944,-111.8993528,1,Not Applicable,2017,,,,
490152,Utah,40.86141944,-111.8993528,1,Not Applicable,2017,,,,
490153,Utah,40.68460833,-110.9297583,1,Not Applicable,2017,,,,
490154,Utah,40.65309444,-111.9472861,1,Not Applicable,2017,,,,
490155,Utah,40.68009722,-111.87145,2,Not Applicable,2017,,,,
490155,Utah,40.68009722,-111.87145,2,Not Applicable,2017,,,,
490156,Utah,40.15833611,-111.7110889,1,Not Applicable,2017,,,,
490156,Utah,40.15833611,-111.7110889,1,Truck Pulling Trailer(s),2017,,,,
490157,Utah,40.34230278,-111.7567139,1,"Truck More Than 10,000 lbs, Cannot Classify",2017,,,,
490157,Utah,40.34230278,-111.7567139,1,Not Applicable,2017,,,,
490158,Utah,40.70395278,-111.9337528,1,Not Applicable,2017,,,,
490158,Utah,40.70395278,-111.9337528,1,Not Applicable,2017,,,,
490158,Utah,40.70395278,-111.9337528,1,Not Applicable,2017,,,,
490159,Utah,40.29756111,-111.663025,1,Not Applicable,2017,,,,
490159,Utah,40.29756111,-111.663025,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2017,,,,
490160,Utah,37.14765,-113.4500083,1,Not Applicable,2017,,,,
490161,Utah,41.61606667,-111.9334389,1,Not Applicable,2017,,,,
490161,Utah,41.61606667,-111.9334389,1,"Bus (seats for more than 15 occupants, including driver)",2017,,,,
490162,Utah,41.48652222,-112.0343861,1,Not Applicable,2017,,,,
490162,Utah,41.48652222,-112.0343861,1,Truck Tractor/Semi-Trailer,2017,,,,
490163,Utah,40.69941389,-111.9169667,1,Not Applicable,2017,,,,
490164,Utah,40.65304167,-112.0150306,2,Not Applicable,2017,,,,
490164,Utah,40.65304167,-112.0150306,2,Not Applicable,2017,,,,
490165,Utah,40.63494167,-111.8971611,1,Not Applicable,2017,,,,
490165,Utah,40.63494167,-111.8971611,1,Not Applicable,2017,,,,
490166,Utah,40.01505,-112.2780556,1,Not Applicable,2017,,,,
490167,Utah,41.759275,-112.0057389,1,Not Applicable,2017,,,,
490169,Utah,39.80044167,-111.501175,1,Not Applicable,2017,,,,
490170,Utah,40.66535556,-111.9388389,1,Not Applicable,2017,,,,
490171,Utah,40.39190278,-111.7691667,1,Not Applicable,2017,,,,
490171,Utah,40.39190278,-111.7691667,1,Not Applicable,2017,,,,
490171,Utah,40.39190278,-111.7691667,1,Not Applicable,2017,,,,
490173,Utah,40.64675,-111.4545361,1,Not Applicable,2017,,,,
490174,Utah,40.65301389,-112.0141389,1,Not Applicable,2017,,,,
490174,Utah,40.65301389,-112.0141389,1,Not Applicable,2017,,,,
490175,Utah,40.77123056,-111.7472972,1,Not Applicable,2017,,,,
490176,Utah,41.85629444,-111.5852972,1,Truck Tractor/Semi-Trailer,2017,,,,
490177,Utah,40.35070278,-111.7407528,1,Not Applicable,2017,,,,
490177,Utah,40.35070278,-111.7407528,1,Not Applicable,2017,,,,
490178,Utah,37.65635556,-113.0900306,1,Not Applicable,2017,,,,
490179,Utah,40.37298611,-111.8068833,1,Not Applicable,2017,,,,
490179,Utah,40.37298611,-111.8068833,1,Not Applicable,2017,,,,
490179,Utah,40.37298611,-111.8068833,1,Not Applicable,2017,,,,
490179,Utah,40.37298611,-111.8068833,1,Not Applicable,2017,,,,
490179,Utah,40.37298611,-111.8068833,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2017,,,,
490179,Utah,40.37298611,-111.8068833,1,Not Applicable,2017,,,,
490179,Utah,40.37298611,-111.8068833,1,Not Applicable,2017,,,,
490180,Utah,41.70410833,-111.8348333,1,Not Applicable,2017,,,,
490180,Utah,41.70410833,-111.8348333,1,Not Applicable,2017,,,,
490181,Utah,37.12713056,-113.5237722,1,Not Applicable,2017,,,,
490182,Utah,40.62295,-111.7554528,1,Not Applicable,2017,,,,
490183,Utah,41.72808333,-111.85995,1,Not Applicable,2017,,,,
490183,Utah,41.72808333,-111.85995,1,Not Applicable,2017,,,,
490184,Utah,37.34793333,-113.2698722,1,Not Applicable,2017,,,,
490185,Utah,37.65339444,-113.0826833,1,Not Applicable,2017,,,,
490186,Utah,40.67985556,-111.9807611,1,Not Applicable,2017,,,,
490187,Utah,40.712675,-111.8502361,1,Not Applicable,2017,,,,
490188,Utah,40.68204444,-112.0116556,1,Not Applicable,2017,,,,
490189,Utah,40.81340833,-112.9226278,1,Not Applicable,2017,,,,
490190,Utah,39.58233333,-111.929825,1,Not Applicable,2017,,,,
490190,Utah,39.58233333,-111.929825,1,Truck Tractor/Semi-Trailer,2017,,,,
490191,Utah,41.24436389,-111.9883722,1,Not Applicable,2017,,,,
490191,Utah,41.24436389,-111.9883722,1,Not Applicable,2017,,,,
490192,Utah,41.70270278,-111.8348778,1,Not Applicable,2017,,,,
490192,Utah,41.70270278,-111.8348778,1,Not Applicable,2017,,,,
490193,Utah,41.7465,-111.9603778,1,Not Applicable,2017,,,,
490194,Utah,41.83883611,-111.8678083,1,Not Applicable,2017,,,,
490194,Utah,41.83883611,-111.8678083,1,Not Applicable,2017,,,,
490195,Utah,41.04225833,-111.6311528,1,Not Applicable,2017,,,,
490196,Utah,41.44638056,-112.0375639,1,Not Applicable,2017,,,,
490196,Utah,41.44638056,-112.0375639,1,Not Applicable,2017,,,,
490197,Utah,41.25170833,-111.9697806,1,Not Applicable,2017,,,,
490197,Utah,41.25170833,-111.9697806,1,Not Applicable,2017,,,,
490198,Utah,40.53101944,-112.3084167,1,Not Applicable,2017,,,,
490200,Utah,41.24813333,-111.9547444,1,Not Applicable,2017,,,,
490201,Utah,40.52476667,-111.8895139,1,Not Applicable,2017,,,,
490202,Utah,40.45737222,-110.8899556,1,Not Applicable,2017,,,,
490203,Utah,40.70388056,-111.9770083,1,Not Applicable,2017,,,,
490203,Utah,40.70388056,-111.9770083,1,Not Applicable,2017,,,,
490204,Utah,41.20485833,-112.0064417,1,Not Applicable,2017,,,,
490204,Utah,41.20485833,-112.0064417,1,Not Applicable,2017,,,,
490205,Utah,38.99245556,-112.3230806,1,Not Applicable,2017,,,,
490205,Utah,38.99245556,-112.3230806,1,Not Applicable,2017,,,,
490206,Utah,40.70366944,-111.9361833,1,Not Applicable,2017,,,,
490207,Utah,37.21956944,-109.1280278,1,Unknown,2017,,,,
490208,Utah,38.46022778,-109.74745,1,Not Applicable,2017,,,,
