ST_CASE,CITY,DAY,MONTH,YEAR,HOUR,ROUTE,LATITUDE,LONGITUD,REL_ROAD,FATALS,HARM_EV,TWAY_ID,BODY_TYP_1,BODY_TYP_2,BODY_TYP_3,BODY_TYP_4,BODY_TYP_5,BODY_TYP_1_TEXT,BODY_TYP_2_TEXT,BODY_TYP_3_TEXT,BODY_TYP_4_TEXT,BODY_TYP_5_TEXT,HARM_EV_TEXT
490280,2100,13,8,2021,5,3,40.58779722,-111.9673056,1,1,12,SR-209,6,34,,,,Car,Pickup truck,,,,Hit other vehicle
490064,2100,27,3,2016,16,6,40.58775,-111.9673056,1,1,12,9000 S,4,14,,,,Car,SUV,,,,Hit other vehicle
490117,1924,28,7,2020,14,6,40.65904167,-111.9673556,1,1,12,3200 W,34,4,,,,Pickup truck,Car,,,,Hit other vehicle
490153,2113,25,9,2019,15,6,40.68213889,-111.9673639,1,1,8,4100 SOUTH,3,4,,,,Car,Car,,,,Hit pedestrian
490168,1924,18,9,2020,1,6,40.65024444,-111.9673861,7,1,14,3200 W,80,,,,,Motorcycle,,,,,Hit other vehicle
490181,2113,6,10,2020,6,3,40.69658333,-111.9674,1,1,8,SR-171,14,,,,,SUV,,,,,Hit pedestrian
490025,2113,4,2,2020,18,6,40.70409167,-111.9674917,1,1,8,3200 W,34,,,,,Pickup truck,,,,,Hit pedestrian
490206,2113,3,11,2019,0,6,40.69350833,-111.9675194,1,1,12,3200 WEST,14,4,,,,SUV,Car,,,,Hit other vehicle
490065,910,1,6,2019,20,3,41.06189444,-111.9676694,1,1,12,SR-126,4,34,4,,,Car,Pickup truck,Car,,,Hit other vehicle
490096,1310,21,5,2022,2,6,41.31763056,-111.9677028,4,2,42,3100 N,4,,,,,Car,,,,,Hit object
490046,366,28,4,2020,12,6,40.35006667,-111.9678083,4,1,33,MOHICAN DR,83,,,,,Motorcycle,,,,,Hit object
490139,1350,1,9,2013,2,5,41.2102,-111.9678889,1,1,12,ADAMS AVE,4,4,,,,Car,Car,,,,Hit other vehicle
490230,1350,29,10,2016,14,3,41.24428889,-111.9682528,1,1,12,SR-39,4,80,4,,,Car,Motorcycle,Car,,,Hit other vehicle
490173,1630,17,9,2018,18,6,40.50057222,-111.9687472,1,1,15,2143 W,14,,,,,SUV,,,,,Hit pedestrian
490204,1310,23,10,2018,8,3,41.30466111,-111.9687611,1,2,12,SR-235,4,4,14,,,Car,Car,SUV,,,Hit other vehicle
490231,1310,17,12,2015,17,3,41.30163056,-111.9688167,1,1,8,SR-235,20,,,,,Van,,,,,Hit pedestrian
490243,1310,29,11,2016,12,3,41.30044444,-111.9688667,1,1,12,SR-235,14,14,4,,,SUV,SUV,Car,,,Hit other vehicle
490114,1760,8,7,2020,16,3,38.86053889,-111.9689917,1,2,12,SR-118,14,66,,,,SUV,Semi truck,,,,Hit other vehicle
490128,2100,11,6,2014,19,3,40.58776389,-111.969075,1,1,12,SR-209,15,3,,,,SUV,Car,,,,Hit other vehicle
490221,1280,18,8,2018,15,3,41.849525,-111.9691306,1,1,9,SR-218,4,,,,,Car,,,,,Hit cyclist
490086,638,1,8,2013,21,3,41.28297778,-111.9691778,1,1,15,SR-235,31,,,,,Pickup truck,,,,,Hit pedestrian
490202,1350,3,9,2021,18,3,41.27755278,-111.9691806,1,1,12,SR-235,34,67,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490022,1350,7,3,2018,16,3,41.27989444,-111.9692222,1,1,12,SR-235,14,80,,,,SUV,Motorcycle,,,,Hit other vehicle
490137,1350,10,7,2019,11,3,41.27985278,-111.9692278,1,1,12,SR-235,34,4,,,,Pickup truck,Car,,,,Hit other vehicle
490190,1700,16,8,2020,17,6,40.81328611,-111.9693111,4,1,1,2100 N,80,,,,,Motorcycle,,,,,Rollover
490193,1350,4,9,2018,20,3,41.27405278,-111.9693417,1,1,55,SR-235 WASHINGTON BLVD,4,80,,,,Car,Motorcycle,,,,
490114,1830,11,5,2016,17,1,41.14988611,-111.9693583,3,1,21,I-84,31,,,,,Pickup truck,,,,,Hit object
490270,638,22,12,2020,18,3,41.27424167,-111.9694556,1,1,8,SR-235,34,,,,,Pickup truck,,,,,Hit pedestrian
490004,638,24,1,2020,20,3,41.26963056,-111.9694556,1,1,8,SR-235,14,,,,,SUV,,,,,Hit pedestrian
490195,1350,19,7,2014,15,6,41.20809444,-111.9695667,1,1,12,31ST ST,80,30,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490233,1350,27,10,2018,22,2,41.25803333,-111.9695972,1,1,8,US-89,5,,,,,Car,,,,,Hit pedestrian
490197,1350,22,10,2017,20,2,41.25170833,-111.9697806,1,1,12,US-89,34,80,,,,Pickup truck,Motorcycle,,,,Hit other vehicle
490036,1350,17,3,2017,17,2,41.23807222,-111.969875,4,1,59,US-89,4,,,,,Car,,,,,Hit object
490055,1350,24,5,2013,20,2,41.24501944,-111.9699278,1,1,12,US-89,80,14,,,,Motorcycle,SUV,,,,Hit other vehicle
490227,2100,3,12,2014,21,3,40.58774722,-111.9699361,4,1,53,SR-209,4,,,,,Car,,,,,Hit object
490269,1350,27,12,2020,20,3,41.24428889,-111.9699528,1,1,12,SR-39,14,4,34,,,SUV,Car,Pickup truck,,,Hit other vehicle
490091,1350,5,6,2018,16,2,41.24276944,-111.9699778,1,1,12,US-89,80,2,34,,,Motorcycle,Car,Pickup truck,,,Hit other vehicle
490306,1700,19,11,2021,6,6,40.72772778,-111.9700583,4,1,42,2100 S,4,,,,,Car,,,,,Hit object
490237,1350,10,8,2018,6,2,41.22940556,-111.9702917,1,1,12,US-89,4,52,,,,Car,Bus,,,,Hit other vehicle
490182,1350,29,8,2020,17,2,41.22961667,-111.970325,1,1,12,US-89,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490013,1350,8,3,2020,17,2,41.22900833,-111.9703639,1,1,12,US-89,80,15,,,,Motorcycle,SUV,,,,Hit other vehicle
490066,1350,4,5,2019,20,3,41.22276667,-111.9704528,1,1,1,SR-53,80,,,,,Motorcycle,,,,,Rollover
490094,1350,26,5,2022,20,2,41.21841389,-111.9704889,1,1,12,US-89,4,5,,,,Car,Car,,,,Hit other vehicle
490052,1350,17,5,2014,21,2,41.26051944,-111.9705222,1,1,8,US-89,6,,,,,Car,,,,,Hit pedestrian
490069,1350,22,5,2020,21,3,41.21857222,-111.9705333,1,1,8,SR-89,34,,,,,Pickup truck,,,,,Hit pedestrian
490095,1350,13,6,2017,11,2,41.21668889,-111.9705611,1,1,9,US-89,4,,,,,Car,,,,,Hit cyclist
490214,1350,30,9,2021,22,2,41.21646944,-111.9705889,1,1,8,US-89,14,,,,,SUV,,,,,Hit pedestrian
490009,1350,17,1,2015,6,2,41.21438611,-111.9706,1,1,8,US-89,20,,,,,Van,,,,,Hit pedestrian
490088,1350,13,5,2022,22,2,41.21395833,-111.9706417,1,1,8,US-89,4,,,,,Car,,,,,Hit pedestrian
490085,1350,8,6,2020,13,3,41.21227778,-111.9706556,1,1,9,SR-89,4,,,,,Car,,,,,Hit cyclist
490313,1350,18,4,2021,16,2,41.21026944,-111.970775,1,1,12,US-89,4,6,,,,Car,Car,,,,Hit other vehicle
490116,1350,5,6,2020,3,2,41.20607778,-111.9708056,1,1,8,US-89,15,,,,,SUV,,,,,Hit pedestrian
490151,1350,11,1,2019,11,6,41.19045278,-111.9713639,1,1,15,4000 SOUTH,34,,,,,Pickup truck,,,,,Hit pedestrian
490254,0,17,12,2016,17,1,39.49131389,-111.971775,1,1,1,I-15,2,,,,,Car,,,,,Rollover
490040,2100,26,3,2019,10,6,40.58794167,-111.9724583,4,1,30,9000 SOUTH,6,,,,,Car,,,,,Hit object
490161,910,19,10,2019,21,3,41.06678056,-111.9725417,1,1,8,SR-126,4,,,,,Car,,,,,Hit pedestrian
490172,1700,12,6,2022,1,3,40.72661389,-111.9726722,1,1,12,SR-201,4,14,,,,Car,SUV,,,,Hit other vehicle
490077,0,11,7,2013,9,5,38.84204444,-111.9726722,5,1,1,STATE CANAL RD,31,,,,,Pickup truck,,,,,Rollover
490033,1924,9,3,2017,1,3,40.65306667,-111.9727222,1,1,8,SR-173,34,,,,,Pickup truck,,,,,Hit pedestrian
490001,1350,5,1,2012,16,6,41.25633889,-111.9730639,2,1,14,GRANT AVE,4,,,,,Car,,,,,Hit other vehicle
490231,910,18,12,2018,22,2,41.06727778,-111.9731028,1,1,8,US-126,4,,,,,Car,,,,,Hit pedestrian
490161,366,17,8,2016,1,3,40.38080556,-111.9732639,1,2,12,SR-73,31,4,,,,Pickup truck,Car,,,,Hit other vehicle
490268,910,31,12,2016,13,6,41.08231111,-111.9734472,1,1,12,HILL FIELD RD,4,14,,,,Car,SUV,,,,Hit other vehicle
490230,910,18,12,2018,18,3,41.08348889,-111.9734528,1,1,8,SR-232 HILL FIELD RD,15,,,,,SUV,,,,,Hit pedestrian
490143,910,8,8,2017,15,3,41.08798611,-111.9734611,1,1,12,SR-232,4,2,4,,,Car,Car,Car,,,Hit other vehicle
490023,1350,23,2,2022,12,3,41.24441389,-111.9738111,1,1,12,SR-39,21,80,,,,Van,Motorcycle,,,,Hit other vehicle
490125,2100,14,7,2018,22,9,40.59642778,-111.9739556,4,1,39,OLD BINGHAM HWY,80,,,,,Motorcycle,,,,,Hit object
490229,2100,4,12,2017,16,6,40.61700278,-111.9746,4,1,33,WOOD GREEN ROAD,34,,,,,Pickup truck,,,,,Hit object
490099,1700,9,5,2015,1,6,40.77130556,-111.9751194,4,1,1,NORTH TEMPLE ST,6,,,,,Car,,,,,Rollover
490129,1810,14,6,2013,1,6,41.19056667,-111.9756889,4,1,33,40TH ST,80,,,,,Motorcycle,,,,,Hit object
490050,830,8,4,2021,19,2,37.12491667,-111.9761556,4,1,25,US-89,4,67,,,,Car,Pickup truck,,,,Hit object
490298,2100,1,10,2021,17,3,40.61116667,-111.9763944,1,1,12,SR-154,14,4,4,14,14,SUV,Car,Car,SUV,SUV,Hit other vehicle
490156,1350,31,7,2021,23,3,41.24445833,-111.9764361,1,1,8,SR-39,4,,,,,Car,,,,,Hit pedestrian
490050,1924,28,4,2018,21,3,40.65311111,-111.976625,1,1,1,SR- 154,80,,,,,Motorcycle,,,,,Rollover
490216,2100,20,11,2018,15,3,40.63438889,-111.9766611,1,1,12,SR-154 BANGERTER HWY,14,4,20,34,34,SUV,Car,Van,Pickup truck,Pickup truck,Hit other vehicle
490083,1924,1,6,2018,0,3,40.63926944,-111.9766639,1,1,12,SR-154,4,66,,,,Car,Semi truck,,,,Hit other vehicle
490234,910,15,12,2017,17,3,41.07083333,-111.9768083,1,1,8,SR-126,14,,,,,SUV,,,,,Hit pedestrian
490098,2100,13,5,2012,6,3,40.60430278,-111.9768444,2,1,12,SR-154,14,4,,,,SUV,Car,,,,Hit other vehicle
490287,2100,1,12,2022,12,6,40.58787222,-111.9769472,4,1,25,9000 S,34,34,,,,Pickup truck,Pickup truck,,,,Hit object
490014,1924,12,2,2015,21,3,40.65308056,-111.9769667,1,1,8,SR-173,14,,,,,SUV,,,,,Hit pedestrian
490203,2113,4,11,2017,19,6,40.70388056,-111.9770083,1,1,8,3100 S,34,99,,,,Pickup truck,Other,,,,Hit pedestrian
490061,910,23,4,2022,11,3,41.07388056,-111.9770806,1,1,9,SR-232,15,,,,,SUV,,,,,Hit cyclist
490090,1800,6,6,2018,22,3,40.57321667,-111.9770889,1,1,12,SR-154,63,14,,,,Heavy truck,SUV,,,,Hit other vehicle
490164,2113,23,2,2022,18,6,40.70391944,-111.9771194,1,1,12,3100 S,34,4,34,,,Pickup truck,Car,Pickup truck,,,Hit other vehicle
490041,1800,17,4,2020,15,3,40.56468056,-111.9771472,2,1,1,SR-154,80,,,,,Motorcycle,,,,,Rollover
490102,2113,20,7,2013,2,6,40.72570833,-111.9771639,5,1,38,3600 W,5,,,,,Car,,,,,Hit object
490064,2113,9,5,2021,2,6,40.70806667,-111.9772778,4,1,30,3600 WEST,20,,,,,Van,,,,,Hit object
490064,2100,12,5,2018,22,3,40.59031389,-111.9772917,1,1,18,SR-154,80,,,,,Motorcycle,,,,,Hit object
490076,1800,23,6,2012,3,3,40.57334167,-111.9773667,1,1,12,SR-154,15,2,,,,SUV,Car,,,,Hit other vehicle
490018,910,19,3,2013,20,3,41.07346944,-111.9776222,1,1,5,SR-232,80,,,,,Motorcycle,,,,,Fell out
490075,638,8,7,2013,7,3,41.26672778,-111.9776694,1,1,9,SR-204,4,,,,,Car,,,,,Hit cyclist
490003,150,7,1,2017,15,2,41.49811389,-111.9780944,1,1,12,US-89,4,4,2,,,Car,Car,Car,,,Hit other vehicle
490195,1350,8,10,2021,19,3,41.24136389,-111.9785,1,1,9,SR-204,66,,,,,Semi truck,,,,,Hit cyclist
490103,1350,15,6,2016,1,3,41.22705833,-111.9787111,1,1,12,SR-204,4,14,,,,Car,SUV,,,,Hit other vehicle
490130,366,28,7,2017,18,6,40.36124722,-111.9787861,1,1,8,WYCLIFFE WAY,14,,,,,SUV,,,,,Hit pedestrian
490032,1350,29,3,2019,19,6,41.22499167,-111.9788194,4,1,46,WALL AVE,4,,,,,Car,,,,,Hit object
490108,1350,10,7,2018,5,3,41.22075,-111.9788611,1,1,8,SR-204,4,,,,,Car,,,,,Hit pedestrian
490174,1350,21,11,2013,18,3,41.21771944,-111.9789083,1,1,8,SR-204,14,,,,,SUV,,,,,Hit pedestrian
490009,1350,25,2,2013,19,3,41.218625,-111.9789194,1,1,8,SR-204,2,,,,,Car,,,,,Hit pedestrian
490182,1350,18,12,2013,18,3,41.21601111,-111.9789833,1,1,8,SR-204,14,,,,,SUV,,,,,Hit pedestrian
490032,1350,1,3,2021,19,3,41.21448056,-111.9789972,1,1,9,SR-204,4,,,,,Car,,,,,Hit cyclist
490149,1350,10,10,2013,17,3,41.20825278,-111.9792472,1,1,12,SR-79,3,4,31,,,Car,Car,Pickup truck,,,Hit other vehicle
490221,1350,3,11,2016,14,3,41.20823056,-111.9792556,1,1,12,SR-204,50,80,,,,Bus,Motorcycle,,,,Hit other vehicle
490015,1810,7,2,2015,18,6,41.19788889,-111.9794056,1,1,1,36TH STREET,4,80,,,,Car,Motorcycle,,,,Rollover
490026,910,2,3,2021,13,3,41.10348333,-111.9794056,1,1,12,SR-193,34,15,,,,Pickup truck,SUV,,,,Hit other vehicle
490171,990,2,9,2018,0,3,41.75073889,-111.9794222,1,1,12,SR-30,14,34,,,,SUV,Pickup truck,,,,Hit other vehicle
490109,910,21,6,2016,22,6,41.08917222,-111.9795361,1,1,12,ANTELOPE DRIVE,31,4,,,,Pickup truck,Car,,,,Hit other vehicle
490007,1800,30,1,2019,16,6,40.56188611,-111.98,1,1,12,10400 SOUTH,4,4,6,,,Car,Car,Car,,,Hit other vehicle
490135,1924,29,7,2014,22,6,40.65208889,-111.9801528,5,1,19,CHRISTYANN DR,15,,,,,SUV,,,,,Hit object
490189,2113,12,9,2015,8,3,40.69656111,-111.9805083,1,1,8,SR-154,14,,,,,SUV,,,,,Hit pedestrian
490199,1350,24,12,2012,18,3,41.21905278,-111.9806944,1,1,8,SR-204,4,,,,,Car,,,,,Hit pedestrian
490186,2113,1,9,2017,21,6,40.67985556,-111.9807611,5,1,19,3754 WEST,34,,,,,Pickup truck,,,,,Hit object
490201,2113,15,10,2020,19,3,40.69668611,-111.9809028,1,1,12,SR-154,14,4,,,,SUV,Car,,,,Hit other vehicle
490268,2113,31,10,2020,1,3,40.69661111,-111.9809333,1,1,12,SR-154,4,2,,,,Car,Car,,,,Hit other vehicle
490164,2113,27,8,2015,21,3,40.69310556,-111.9814944,1,1,8,SR-154,8,,,,,Car,,,,,Hit pedestrian
490205,2100,21,8,2020,1,6,40.61030833,-111.9815028,1,1,1,CAMPUS VIEW DRIVE,80,,,,,Motorcycle,,,,,Rollover
490175,910,12,9,2020,6,3,41.10353056,-111.9818806,1,1,12,SR-193,4,34,,,,Car,Pickup truck,,,,Hit other vehicle
490160,1350,12,9,2020,13,3,41.20875278,-111.9821667,4,1,25,SR-79,80,,,,,Motorcycle,,,,,Hit object
490106,2100,27,7,2013,21,6,40.62003889,-111.9825306,1,1,8,CENTER PARK DR,30,,,,,Pickup truck,,,,,Hit pedestrian
490049,1800,22,4,2018,19,6,40.53694167,-111.9825389,1,1,12,3840 W,34,80,,,,Pickup truck,Motorcycle,,,,Hit other vehicle
490307,1630,4,9,2021,3,3,40.50785278,-111.9827472,12,1,33,SR-154,5,,,,,Car,,,,,Hit object
490199,1350,1,11,2014,22,6,41.23668056,-111.9828444,1,1,15,17TH ST,31,4,,,,Pickup truck,Car,,,,Hit pedestrian
490093,2060,14,7,2014,7,6,41.17611667,-111.9829167,1,1,12,300 W,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490114,1700,2,7,2014,21,6,40.74178889,-111.9830333,1,1,12,CALIFORNIA AVE,51,14,,,,Bus,SUV,,,,Hit other vehicle
490214,638,21,11,2018,21,2,41.278175,-111.983575,1,1,8,US-89,20,,,,,Van,,,,,Hit pedestrian
490018,1800,19,2,2016,18,6,40.57326667,-111.98385,1,1,12,SKYE DRIVE,14,2,,,,SUV,Car,,,,Hit other vehicle
490194,0,17,12,2012,9,1,38.86069167,-111.9840861,4,1,1,I-70,30,,,,,Pickup truck,,,,,Rollover
490006,1350,18,1,2022,0,3,41.23143611,-111.9841222,4,1,25,SR-104,3,,,,,Car,,,,,Hit object
490014,1630,14,2,2018,13,3,40.52245833,-111.9842889,1,1,12,SR-154,4,50,4,,,Car,Bus,Car,,,Hit other vehicle
490107,2113,10,6,2015,15,3,40.71757222,-111.9851417,1,1,12,SR-154,6,4,20,,,Car,Car,Van,,,Hit other vehicle
490177,2113,7,10,2012,5,3,40.71879722,-111.9858972,1,1,12,SR-154,30,66,,,,Pickup truck,Semi truck,,,,Hit other vehicle
490118,2113,3,8,2012,16,3,40.71871389,-111.9859444,1,1,1,SR-154,80,4,,,,Motorcycle,Car,,,,Rollover
490021,2113,21,1,2022,6,3,40.719075,-111.9861361,1,1,12,SR-154,4,62,,,,Car,Heavy truck,,,,Hit other vehicle
490164,124,16,7,2016,12,6,40.49711389,-111.9862,1,1,8,4000 WEST,15,,,,,SUV,,,,,Hit pedestrian
490144,2113,20,8,2017,1,3,40.72524722,-111.9862583,1,1,12,SR-154,66,3,,,,Semi truck,Car,,,,Hit other vehicle
490058,1800,30,4,2014,16,7,40.55618611,-111.98635,1,1,8,4000 W,50,,,,,Bus,,,,,Hit pedestrian
490137,2113,22,9,2012,6,3,40.72696944,-111.9863611,1,1,12,SR-154,20,4,4,,,Van,Car,Car,,,Hit other vehicle
490171,1800,28,11,2012,6,5,40.57344444,-111.9863806,1,1,8,4000 W,31,,,,,Pickup truck,,,,,Hit pedestrian
490137,1700,14,7,2022,13,6,40.81245556,-111.9865083,4,1,25,2100 N,4,,,,,Car,,,,,Hit object
490149,2113,8,8,2014,10,6,40.66983333,-111.9865583,1,1,12,4000 W,80,66,,,,Motorcycle,Semi truck,,,,Hit other vehicle
490177,2113,1,3,2022,1,6,40.67291389,-111.9865667,1,1,8,4000 W,4,,,,,Car,,,,,Hit pedestrian
490223,865,22,11,2015,14,6,40.66724167,-111.9866139,1,1,12,4015 WEST,14,80,,,,SUV,Motorcycle,,,,Hit other vehicle
490298,2113,10,8,2022,23,6,40.67870278,-111.9866806,2,1,8,4000 W,34,,,,,Pickup truck,,,,,Hit pedestrian
490105,1700,18,6,2015,4,3,40.72884444,-111.9867472,1,1,8,SR-154,4,,,,,Car,,,,,Hit pedestrian
490270,685,16,12,2022,4,3,40.48023056,-111.9868833,4,1,1,SR-85,4,,,,,Car,,,,,Rollover
490190,865,20,9,2015,20,6,40.64916111,-111.9869139,1,1,12,4015 WEST,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490201,1700,21,12,2012,1,3,40.75193333,-111.9869278,3,1,20,SR-154,4,4,,,,Car,Car,,,,Hit object
490159,2113,5,8,2022,19,6,40.68212222,-111.9869778,1,1,12,4100 S,4,5,4,,,Car,Car,Car,,,Hit other vehicle
490242,1350,18,12,2017,7,6,41.25939167,-111.9870694,1,1,8,2ND ST,34,,,,,Pickup truck,,,,,Hit pedestrian
490194,910,7,10,2021,20,3,41.079075,-111.9873472,1,1,8,SR-126,14,,,,,SUV,,,,,Hit pedestrian
490176,685,24,8,2022,5,3,40.48206111,-111.9874194,1,1,8,SR-85,34,,,,,Pickup truck,,,,,Hit pedestrian
490143,1700,22,7,2015,19,3,40.73087222,-111.9874222,1,1,12,SR-154,4,20,,,,Car,Van,,,,Hit other vehicle
490043,685,9,4,2018,20,3,40.48193056,-111.9874361,1,1,12,SR-85,34,34,20,,,Pickup truck,Pickup truck,Van,,,Hit other vehicle
490212,910,22,11,2014,21,1,41.08544444,-111.987625,3,1,57,I-15,4,,,,,Car,,,,,Hit object
490175,1510,23,11,2013,21,3,41.30585278,-111.9882639,1,1,8,SR-134,4,,,,,Car,,,,,Hit pedestrian
490191,1350,5,8,2017,0,3,41.24436389,-111.9883722,1,1,12,SR-39,34,80,,,,Pickup truck,Motorcycle,,,,Hit other vehicle
490117,1350,30,6,2015,18,6,41.25940833,-111.9894222,1,1,10,2ND STREET,80,,,,,Motorcycle,,,,,Hit object
490059,1700,25,3,2018,11,3,40.74333056,-111.9895472,1,1,12,SR-154,14,5,,,,SUV,Car,,,,Hit other vehicle
490046,1700,9,3,2017,6,3,40.74331944,-111.9896583,1,1,12,SR-154,4,66,62,,,Car,Semi truck,Heavy truck,,,Hit other vehicle
490096,1350,25,7,2013,3,3,41.22302222,-111.9906444,1,1,8,SR-53,4,,,,,Car,,,,,Hit pedestrian
490095,1610,24,1,2020,10,6,41.18453056,-111.9913889,5,1,38,WEBER RIVER DR,4,,,,,Car,,,,,Hit object
490091,0,4,6,2014,6,3,41.80259167,-111.9914944,4,1,1,SR-23,66,,,,,Semi truck,,,,,Rollover
490003,1510,6,1,2015,14,5,41.31841111,-111.9918111,1,1,12,PLEASANT VIEW DR,4,66,,,,Car,Semi truck,,,,Hit other vehicle
490237,910,25,11,2016,19,3,41.08197222,-111.9921167,1,1,12,SR-126,4,4,,,,Car,Car,,,,Hit other vehicle
490147,865,1,8,2015,17,6,40.64305278,-111.9923222,1,1,12,MISTY WY,14,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490118,2113,20,6,2015,23,6,40.70388611,-111.9924028,1,1,12,3100 SOUTH,80,20,31,,,Motorcycle,Van,Pickup truck,,,Hit other vehicle
490110,366,29,8,2019,14,3,40.37993056,-111.9929194,1,1,12,SR-73,14,63,,,,SUV,Heavy truck,,,,Hit other vehicle
490060,2113,5,4,2015,6,6,40.69659722,-111.9938111,1,1,12,3500 SOUTH,2,14,,,,Car,SUV,,,,Hit other vehicle
490079,1700,20,4,2020,10,3,40.72593333,-111.9942361,1,1,12,SR-201,34,4,20,,,Pickup truck,Car,Van,,,Hit other vehicle
490062,1350,2,5,2018,16,3,41.24450278,-111.9944861,1,1,55,SR-39,14,4,34,,,SUV,Car,Pickup truck,,,
490079,638,25,5,2018,15,2,41.29456389,-111.9945639,1,1,12,US-89,80,6,,,,Motorcycle,Car,,,,Hit other vehicle
490003,910,2,1,2014,18,1,41.09356389,-111.9946194,1,1,8,I-15,5,14,,,,Car,SUV,,,,Hit pedestrian
490102,1350,1,6,2022,18,3,41.22306111,-111.9954583,1,1,12,SR-53,4,2,,,,Car,Car,,,,Hit other vehicle
490078,2095,31,5,2020,15,3,41.22997778,-111.9958778,1,1,9,SR-104,4,,,,,Car,,,,,Hit cyclist
490014,910,7,2,2019,16,3,41.08519722,-111.9971139,4,1,30,SR-126,4,,,,,Car,,,,,Hit object
490147,1350,8,10,2013,13,6,41.22017778,-111.9972611,1,1,8,F AVE,66,,,,,Semi truck,,,,,Hit pedestrian
490116,1630,6,5,2022,21,6,40.53239167,-111.9973361,1,1,5,PARK HAVEN LN,14,,,,,SUV,,,,,Fell out
490134,1630,18,9,2013,7,6,40.52237222,-111.9978722,1,1,12,12600 S,63,80,,,,Heavy truck,Motorcycle,,,,Hit other vehicle
490189,1350,18,10,2013,23,6,41.20177222,-111.9987361,2,1,1,AIRPORT RD,4,,,,,Car,,,,,Rollover
490246,865,30,12,2018,21,5,40.63859444,-111.9991611,1,1,8,6200 S,4,,,,,Car,,,,,Hit pedestrian
490207,685,29,10,2015,11,3,40.48921944,-111.9994444,1,1,12,SR-85,4,31,66,,,Car,Pickup truck,Semi truck,,,Hit other vehicle
490294,260,26,9,2022,11,1,41.09894167,-111.9996528,1,1,12,I-15,4,15,,,,Car,SUV,,,,Hit other vehicle
490142,1350,6,8,2021,21,3,41.22317778,-111.9998694,1,1,12,SR-53,3,4,,,,Car,Car,,,,Hit other vehicle
490142,2113,18,7,2015,8,6,40.68206111,-111.9999306,4,1,8,4100 SOUTH,14,,,,,SUV,,,,,Hit pedestrian
490130,1700,7,7,2015,16,6,40.732525,-112.0003306,1,1,12,1730 SOUTH,80,66,,,,Motorcycle,Semi truck,,,,Hit other vehicle
490163,1610,17,10,2019,1,1,41.19593056,-112.0003917,4,1,31,I-15,34,,,,,Pickup truck,,,,,Hit object
490045,1350,20,3,2016,0,3,41.22305556,-112.0004611,4,1,1,SR-53,80,,,,,Motorcycle,,,,,Rollover
490115,1350,1,8,2014,1,3,41.22301389,-112.0004667,4,1,1,SR-53,80,,,,,Motorcycle,,,,,Rollover
490179,260,13,11,2012,14,3,41.10355556,-112.0005833,1,1,12,SR-193,80,14,,,,Motorcycle,SUV,,,,Hit other vehicle
490019,2113,1,3,2019,0,6,40.68206111,-112.0006417,1,2,12,4100 SOUTH,4,15,,,,Car,SUV,,,,Hit other vehicle
490236,1350,4,10,2022,11,1,41.21455278,-112.0007306,2,1,14,I-15,34,4,,,,Pickup truck,Car,,,,Hit other vehicle
490042,910,7,4,2016,15,6,41.08913889,-112.0010611,1,1,12,MAIN STREET,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490083,910,2,7,2019,20,3,41.08913889,-112.0011028,1,1,12,SR-126,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490013,910,28,1,2014,6,3,41.08914722,-112.0011222,1,1,8,SR-108,31,14,,,,Pickup truck,SUV,,,,Hit pedestrian
490101,865,4,7,2020,23,6,40.65641944,-112.0011583,1,1,12,5215 S,14,15,,,,SUV,SUV,,,,Hit other vehicle
490049,1350,19,3,2015,10,3,41.20505833,-112.00125,1,1,12,SR-79,21,66,,,,Van,Semi truck,,,,Hit other vehicle
490091,366,2,3,2022,15,6,40.38815556,-112.0013806,1,1,15,HORIZON DR,4,,,,,Car,,,,,Hit pedestrian
490244,9997,7,12,2017,13,1,39.46371111,-112.0014333,3,1,31,I-15,15,,,,,SUV,,,,,Hit object
490178,2113,6,9,2016,20,3,40.69656944,-112.0017194,1,1,8,SR-171,4,,,,,Car,,,,,Hit pedestrian
490026,2113,9,2,2015,5,3,40.69657778,-112.0019083,1,1,12,SR-171,14,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490093,2095,17,6,2017,14,3,41.22970556,-112.002225,1,1,12,SR-104,80,80,,,,Motorcycle,Motorcycle,,,,Hit other vehicle
490111,1700,5,9,2019,16,6,40.73359722,-112.0022694,2,1,18,4650 WEST,34,,,,,Pickup truck,,,,,Hit object
490006,910,11,1,2016,6,3,41.09130278,-112.0031583,1,1,15,SR-126,4,,,,,Car,,,,,Hit pedestrian
490037,910,17,4,2019,20,3,41.09130278,-112.0032306,1,1,8,SR-126,3,,,,,Car,,,,,Hit pedestrian
490171,865,22,6,2019,16,3,40.65278333,-112.0037556,1,1,12,SR-173,14,14,,,,SUV,SUV,,,,Hit other vehicle
490019,260,14,2,2021,22,3,41.10352778,-112.0038528,3,1,20,SR-193,3,,,,,Car,,,,,Hit object
